438,501,493,497,182,261,225
438,501,497,497,180,261,225
437,502,491,497,179,261,225
437,502,498,497,177,262,225
439,499,491,497,177,262,225
437,502,495,497,174,261,225
439,500,496,497,174,261,225
439,499,494,498,172,261,225
438,500,498,498,170,261,225
439,499,492,498,169,261,225
438,502,495,498,166,261,225
439,497,499,498,165,261,225
437,501,491,498,161,262,225
438,501,496,497,159,262,227
438,499,494,497,156,262,230
436,503,492,496,153,262,230
437,502,494,496,151,262,233
438,501,493,496,149,262,236
438,502,496,496,146,262,239
438,502,494,496,144,262,241
439,500,496,495,142,261,241
438,500,497,496,142,261,247
438,501,492,496,138,261,247
439,500,498,496,137,261,250
438,502,491,496,136,261,252
437,503,498,495,134,261,252
439,500,493,495,131,261,255
438,503,496,495,130,262,255
439,502,496,495,129,262,258
438,501,494,495,127,262,258
438,502,495,495,125,262,261
438,501,493,495,123,262,264
437,503,493,494,119,262,264
438,498,498,494,118,262,266
438,501,493,494,115,262,269
438,505,494,493,111,262,269
438,506,496,493,109,262,275
437,506,495,493,106,262,275
439,503,497,493,104,262,278
440,502,491,494,101,262,280
438,501,498,495,99,262,283
437,499,497,496,97,262,283
438,499,494,496,94,262,286
438,500,493,496,93,262,291
437,500,490,496,90,262,291
439,501,501,496,87,261,297
438,500,492,496,86,261,300
438,504,495,496,84,261,300
439,501,498,496,83,261,303
438,500,495,496,81,261,305
438,502,495,496,79,261,308
438,497,495,496,77,262,311
437,501,494,496,74,262,311
439,501,494,495,70,262,314
438,503,494,494,68,262,314
438,503,496,494,64,262,317
440,504,496,493,62,262,322
437,503,490,493,58,262,322
439,505,500,492,55,261,325
438,502,493,493,54,261,328
438,504,499,493,50,261,328
439,503,493,493,49,261,333
438,499,497,494,46,262,336
438,502,494,494,43,261,336
438,503,497,494,41,262,342
438,501,493,494,38,262,342
439,503,497,494,36,261,344
437,499,490,494,34,261,347
439,497,502,494,29,261,353
438,506,491,494,28,261,356
438,501,497,493,25,261,356
438,505,496,493,24,261,361
438,503,494,493,20,261,364
438,503,500,493,17,261,364
437,499,492,494,13,262,367
438,501,498,494,10,262,369
438,505,495,494,7,262,372
438,501,495,494,4,263,375
438,504,490,494,2,263,378
437,501,492,494,0,264,381
439,500,499,494,998,263,386
438,502,491,494,997,263,389
438,502,496,494,994,263,389
439,502,494,494,992,264,395
438,500,491,494,989,264,395
439,502,497,494,987,263,397
437,501,488,493,985,264,397
438,502,498,493,981,263,400
438,503,493,493,979,263,403
438,498,494,493,976,263,406
437,502,497,493,974,262,408
437,503,492,491,969,262,408
439,502,497,491,968,262,414
438,506,497,490,966,262,414
438,505,494,490,965,262,417
438,505,494,490,962,262,422
438,504,493,490,960,262,422
438,502,499,491,959,262,422
439,504,493,491,957,261,425
439,503,494,491,954,261,428
438,504,495,492,953,261,428
437,502,496,492,949,261,431
438,501,493,493,945,261,434
439,501,497,493,944,260,436
438,500,493,493,942,260,439
438,503,494,493,941,260,442
439,502,499,492,938,259,447
439,503,496,492,937,258,447
437,504,498,492,936,258,450
438,505,493,492,933,257,450
438,502,499,492,932,257,450
439,502,497,493,929,256,453
438,503,493,493,926,256,453
437,498,497,493,923,255,456
438,499,499,493,920,253,459
439,502,501,493,918,252,461
439,503,500,492,916,252,464
438,506,501,491,915,251,467
438,504,506,491,913,251,473
438,505,499,491,912,251,473
437,504,499,492,912,252,475
437,502,498,492,910,252,475
438,498,497,493,908,253,475
438,502,496,493,907,253,478
438,504,499,493,906,253,478
438,501,497,494,906,253,481
438,499,498,495,904,253,484
438,501,498,495,904,253,484
