{rtf1ansiansicpg1252cocoartf1187,,,,,,
{fonttblf0fnilfcharset0 Menlo-Bold;},,,,,,
{colortbl;red255green255blue255;},,,,,,
margl1440margr1440vieww10800viewh8400viewkind0,,,,,,
deftab529,,,,,,
pardtx529pardeftab529pardirnatural,,,,,,
,,,,,,
-0.031219,-0.990173,-0.041412,1.522046,-1.049348,-0.299672,357.57
-0.015945,-0.978958,-0.059006,1.521209,-1.013596,-0.365051,358.57
-0.038269,-0.979141,-0.012558,1.521863,-1.007687,-0.384771,0.57
-0.032272,-0.988068,-0.054657,1.521587,-1.001482,-0.409162,0.57
-0.007828,-0.963318,-0.046082,1.522361,-1.002234,-0.420817,1.57
-0.063461,-1.005249,-0.03685,1.523064,-1.106876,-0.336079,3.57
0.024216,-0.97998,-0.0746,1.520956,-1.124231,-0.331183,3.57
-0.03894,-0.99971,-0.017212,1.521688,-1.184868,-0.290885,4.57
-0.004974,-0.987732,-0.042938,1.52359,-1.155208,-0.337209,5.57
-0.052811,-0.988235,-0.08725,1.522198,-1.219445,-0.301649,6.57
0.024689,-0.937897,-0.023056,1.52228,-1.243761,-0.295896,6.57
-0.042953,-1.024796,-0.027298,1.515823,-1.31826,-0.239844,8.57
0.008377,-0.963989,-0.114868,1.513566,-1.315093,-0.265962,10.57
-0.026718,-1.037048,-0.096207,1.513475,-1.277674,-0.338655,10.57
0.004547,-0.981232,-0.063492,1.512908,-1.284943,-0.346448,12.57
0.01561,-0.997513,-0.094391,1.514395,-1.26497,-0.393095,13.57
-0.011887,-0.983673,-0.033783,1.516164,-1.164146,-0.524475,15.57
-0.004425,-0.983139,-0.066467,1.516318,-1.16446,-0.539108,15.57
-0.002869,-0.968185,-0.071701,1.51669,-1.116488,-0.610601,17.57
-0.023895,-0.982712,-0.049454,1.51751,-1.092385,-0.650249,19.57
-0.034164,-0.968857,-0.024246,1.518277,-1.005039,-0.759947,19.57
-0.040985,-0.989883,-0.042877,1.519203,-0.935074,-0.855003,21.57
-0.059418,-0.973419,-0.040176,1.519482,-0.876858,-0.934847,22.57
-0.04184,-0.983337,-0.026596,1.517959,-0.87855,-0.94983,22.57
-0.078293,-1.007568,-0.06015,1.514996,-0.866278,-0.993856,24.57
-0.058441,-1.020309,-0.042191,1.5155,-0.878981,-0.997155,25.57
-0.063232,-0.994675,-0.038208,1.51723,-0.922604,-0.974701,26.57
-0.019135,-0.979263,-0.072006,1.516574,-0.978132,-0.940226,27.57
-0.056427,-0.983917,-0.027283,1.519981,-1.05388,-0.892707,29.57
0.010864,-0.967743,-0.018463,1.52093,-1.127907,-0.832549,29.57
-0.024017,-0.974167,-0.007889,1.523266,-1.162997,-0.821732,30.57
-0.006607,-0.973145,-0.048645,1.522468,-1.176791,-0.82805,30.57
-0.033051,-1.001175,-0.009155,1.520562,-1.196434,-0.833066,30.57
-0.050964,-0.99054,-0.049225,1.521075,-1.232326,-0.817118,30.57
-0.022293,-0.978333,-0.049911,1.519482,-1.27304,-0.798812,30.57
-0.03653,-0.992203,-0.044373,1.519954,-1.294359,-0.793575,30.57
-0.006454,-0.98381,-0.002396,1.519836,-1.333373,-0.781295,30.57
-0.036209,-1.026138,-0.073242,1.517398,-1.355862,-0.771787,31.57
0.033081,-0.984375,-0.078842,1.518148,-1.41561,-0.738199,33.57
-0.026779,-0.974747,-0.053024,1.519542,-1.476389,-0.699552,33.57
-0.008575,-1.010361,-0.05571,1.52025,-1.494158,-0.696933,35.57
-0.011688,-0.981735,-0.030579,1.522142,-1.546863,-0.660715,36.57
-0.018112,-0.977859,-0.031006,1.523509,-1.554458,-0.668837,37.57
-0.010773,-0.99826,-0.024368,1.522763,-1.555072,-0.695157,39.57
-0.05687,-1.015274,-0.032059,1.523479,-1.551592,-0.714082,40.57
0.006454,-0.970657,-0.068054,1.523109,-1.585081,-0.70715,40.57
-0.100586,-1.00235,-0.050934,1.521092,-1.640438,-0.669847,41.57
0.004913,-0.971848,-0.006943,1.523153,-1.767331,-0.563941,43.57
-0.001556,-0.952286,-0.065857,1.52508,-1.783388,-0.574201,43.57
0.002197,-0.962067,-0.020325,1.525894,-1.785047,-0.608698,45.57
0.01004,-0.96785,-0.06633,1.522427,-1.918461,-0.48172,47.57
0.051971,-0.963913,-0.100021,1.519969,-1.890769,-0.551504,47.57
-0.051331,-0.993774,-0.040924,1.517784,-1.873321,-0.588203,49.57
-0.042755,-0.997391,-0.048828,1.512564,-1.830027,-0.647439,50.57
-0.084595,-1.005753,-0.019104,1.511451,-1.785537,-0.715328,52.57
-0.026703,-0.986725,-0.060791,1.509097,-1.826895,-0.699256,53.57
-0.075546,-1.017426,-0.034485,1.507984,-1.84364,-0.701412,55.57
-0.020935,-0.98558,-0.070602,1.507533,-1.883978,-0.689227,56.57
-0.016876,-1.020477,-0.083038,1.507051,-2.011112,-0.576142,56.57
0.00589,-0.977951,-0.079681,1.505963,-2.115196,-0.501077,58.57
0.063385,-0.963654,-0.112061,1.504854,-2.223094,-0.412491,59.57
-0.018509,-1.013199,-0.066269,1.502439,-2.288421,-0.355511,60.57
-0.036209,-0.993317,-0.027451,1.504091,-2.281694,-0.385892,62.57
-0.016708,-0.985016,-0.032303,1.505248,-2.275618,-0.40227,63.57
-0.049835,-0.997772,-0.071899,1.504872,-2.282335,-0.416834,65.57
-0.03653,-0.986038,-0.081619,1.504393,-2.319919,-0.394833,65.57
0.008194,-0.972397,-0.07225,1.502589,-2.422058,-0.31174,67.57
-0.027725,-0.975235,-0.048859,1.5019,-2.452546,-0.296764,67.57
0.040268,-0.952835,-0.089798,1.498216,-2.53509,-0.2264,68.57
-0.001495,-0.985703,-0.09668,1.494324,-2.553536,-0.220579,70.57
0.007004,-0.97699,-0.113297,1.488913,-2.582419,-0.217093,71.57
-0.021133,-0.990265,-0.102325,1.484619,-2.593077,-0.21605,72.57
-0.018158,-1.001587,-0.107864,1.478544,-2.609371,-0.215819,72.57
0.031387,-0.977463,-0.109436,1.475111,-2.639609,-0.198137,74.57
-0.030228,-1.008362,-0.139816,1.466419,-2.683379,-0.170485,74.57
0.013779,-0.986801,-0.14093,1.464333,-2.698503,-0.165874,75.57
0.025986,-0.976608,-0.106247,1.461365,-2.725187,-0.155302,77.57
0.06749,-0.973465,-0.1306,1.456131,-2.73168,-0.152913,77.57
0.02478,-0.995392,-0.118698,1.450839,-2.760868,-0.139056,78.57
0.016388,-0.995544,-0.162125,1.447277,-2.764066,-0.138157,79.57
0.020279,-0.976028,-0.159973,1.442813,-2.783435,-0.130281,79.57
0.025131,-0.984802,-0.157608,1.4354,-2.821713,-0.097993,80.57
0.033646,-0.984131,-0.148285,1.431171,-2.855467,-0.06184,81.57
0.025681,-0.987305,-0.152252,1.428534,-2.879767,-0.039047,81.57
0.048828,-0.966553,-0.128754,1.426214,-2.925024,0.006706,81.57
